"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Feb-2024","EQ","231.99","233.57","231.01","231.03","232.33","232.11","232.03","250.00","171.80","2,664","6,18,128.89","128"
"06-Feb-2024","EQ","234.79","234.79","228.51","231.99","231.96","231.03","231.17","250.00","171.80","2,722","6,29,252.56","154"
"05-Feb-2024","EQ","235.00","235.00","226.86","231.49","234.00","231.99","231.76","250.00","171.80","3,804","8,81,610.43","200"
"02-Feb-2024","EQ","230.11","233.20","223.00","229.71","232.40","231.49","231.80","250.00","171.80","5,070","11,75,233.37","168"
"01-Feb-2024","EQ","229.48","231.14","228.51","228.82","229.80","229.71","228.95","250.00","171.80","84,145","1,92,65,026.74","180"
"31-Jan-2024","EQ","227.82","229.91","227.01","227.90","229.48","228.82","228.93","250.00","171.80","3,586","8,20,944.42","113"
"30-Jan-2024","EQ","230.85","230.85","227.50","229.14","228.99","227.90","229.31","250.00","171.80","3,809","8,73,440.64","121"
"29-Jan-2024","EQ","225.00","229.89","222.55","226.19","228.01","229.14","228.22","250.00","171.80","8,081","18,44,250.82","190"
"25-Jan-2024","EQ","229.85","229.85","224.16","226.94","229.44","226.19","225.84","250.00","171.80","2,099","4,74,043.50","130"
"24-Jan-2024","EQ","228.89","228.89","224.06","225.58","228.18","226.94","226.39","250.00","171.80","7,352","16,64,454.36","139"
"23-Jan-2024","EQ","233.20","236.70","225.00","232.87","225.00","225.58","228.28","250.00","171.80","16,735","38,20,191.84","472"
"20-Jan-2024","EQ","233.69","241.70","229.05","239.83","233.19","232.87","231.20","250.00","171.80","28,882","66,77,483.95","990"
"19-Jan-2024","EQ","232.40","250.00","227.99","228.34","250.00","239.83","230.30","250.00","171.80","913","2,10,261.08","104"
"18-Jan-2024","EQ","231.10","236.75","225.50","229.47","236.75","228.34","227.39","236.75","171.80","2,933","6,66,946.35","180"
"17-Jan-2024","EQ","234.00","236.00","228.15","234.80","228.55","229.47","229.88","236.75","171.80","4,195","9,64,343.55","268"
"16-Jan-2024","EQ","236.60","236.75","232.64","233.36","232.65","234.80","233.72","236.75","171.80","699","1,63,369.89","78"
"15-Jan-2024","EQ","235.40","235.40","229.00","231.54","233.32","233.36","233.31","236.75","171.80","2,111","4,92,513.31","160"
"12-Jan-2024","EQ","230.80","231.99","227.51","227.44","230.24","231.54","230.86","236.75","171.80","2,740","6,32,563.75","119"
"11-Jan-2024","EQ","233.10","233.40","225.55","229.00","225.55","227.44","229.45","236.75","171.80","1,961","4,49,952.08","103"
"10-Jan-2024","EQ","231.19","231.19","227.50","228.14","229.00","229.00","227.80","236.75","171.80","1,116","2,54,227.71","83"
"09-Jan-2024","EQ","232.87","233.00","227.51","230.14","233.00","228.14","229.19","236.75","171.80","3,004","6,88,492.11","160"
"08-Jan-2024","EQ","229.95","234.00","227.50","229.94","227.50","230.14","229.62","236.75","171.80","2,677","6,14,682.26","177"
"05-Jan-2024","EQ","232.50","232.50","228.50","229.49","230.05","229.94","229.52","236.75","171.80","1,483","3,40,381.26","113"
"04-Jan-2024","EQ","231.87","231.87","228.60","231.91","229.79","229.49","229.25","236.75","171.80","2,642","6,05,680.13","137"
"03-Jan-2024","EQ","225.23","236.75","225.23","229.83","236.75","231.91","229.13","236.75","171.80","2,591","5,93,680.78","118"
"02-Jan-2024","EQ","229.54","236.75","227.56","229.54","236.75","229.83","228.85","236.75","171.80","1,391","3,18,329.54","81"
"01-Jan-2024","EQ","233.93","233.93","226.60","229.34","228.81","229.54","229.88","233.93","171.80","2,406","5,53,092.98","147"
"29-Dec-2023","EQ","226.16","230.00","226.16","229.40","230.00","229.34","229.45","232.00","171.80","1,818","4,17,133.89","90"
"28-Dec-2023","EQ","230.90","230.90","229.00","228.46","229.32","229.40","229.65","232.00","171.80","1,917","4,40,239.75","99"
"27-Dec-2023","EQ","226.63","230.00","226.61","226.03","228.47","228.46","227.86","232.00","171.80","1,068","2,43,358.29","95"
"26-Dec-2023","EQ","221.10","230.00","221.10","225.46","225.55","226.03","226.46","232.00","171.80","1,893","4,28,682.76","143"
"22-Dec-2023","EQ","223.97","226.17","223.97","223.92","225.82","225.46","225.17","232.00","171.80","779","1,75,404.10","72"
"21-Dec-2023","EQ","225.70","225.70","221.27","223.66","224.17","223.92","222.92","232.00","171.80","2,417","5,38,809.29","90"
"20-Dec-2023","EQ","231.29","232.00","222.55","226.75","226.75","223.66","226.06","232.00","171.80","2,880","6,51,040.18","142"
"19-Dec-2023","EQ","226.69","229.70","224.16","226.69","226.75","226.75","226.40","229.70","171.80","1,113","2,51,984.47","82"
"18-Dec-2023","EQ","227.00","229.40","222.60","225.81","227.50","226.69","226.61","229.40","171.80","1,643","3,72,325.09","121"
"15-Dec-2023","EQ","224.95","227.00","223.50","223.66","226.99","225.81","224.88","227.00","171.80","2,658","5,97,729.29","110"
"14-Dec-2023","EQ","216.18","223.88","216.18","220.59","223.27","223.66","223.42","224.95","171.80","1,826","4,07,957.03","75"
"13-Dec-2023","EQ","224.95","224.95","219.00","221.35","220.45","220.59","220.43","224.95","171.80","1,432","3,15,662.52","90"
"12-Dec-2023","EQ","224.95","224.95","218.30","222.72","223.99","221.35","222.27","224.95","171.80","7,609","16,91,284.08","108"
"11-Dec-2023","EQ","221.65","224.94","221.16","221.16","222.90","222.72","221.83","224.94","171.80","1,799","3,99,070.11","115"
"08-Dec-2023","EQ","224.80","224.80","220.31","221.21","221.65","221.16","221.48","224.80","171.80","1,210","2,67,994.64","96"
"07-Dec-2023","EQ","224.80","224.80","216.41","220.83","221.25","221.21","220.44","224.80","171.80","1,976","4,35,580.90","107"
"06-Dec-2023","EQ","221.70","221.70","217.01","219.77","221.65","220.83","220.84","221.70","171.80","1,633","3,60,633.52","112"
"05-Dec-2023","EQ","215.00","220.00","212.75","217.06","219.58","219.77","218.89","220.00","171.80","6,355","13,91,030.26","178"
"04-Dec-2023","EQ","219.40","219.40","215.51","213.38","217.20","217.06","217.26","219.40","171.80","7,159","15,55,347.89","179"
"01-Dec-2023","EQ","215.00","215.00","212.01","212.51","213.00","213.38","213.42","218.00","171.80","3,177","6,78,036.62","137"
"30-Nov-2023","EQ","212.00","213.21","211.01","211.90","211.01","212.51","212.40","218.00","171.80","5,042","10,70,926.99","150"
"29-Nov-2023","EQ","212.89","212.89","210.50","210.54","212.00","211.90","211.49","218.00","171.80","13,535","28,62,560.47","239"
"28-Nov-2023","EQ","206.16","211.80","206.16","209.17","210.64","210.54","209.75","218.00","171.80","1,390","2,91,555.74","105"
"24-Nov-2023","EQ","212.98","212.98","208.61","209.39","209.17","209.17","209.18","218.00","171.80","636","1,33,036.19","52"
"23-Nov-2023","EQ","208.63","211.40","208.63","208.64","209.39","209.39","209.27","218.00","171.80","200","41,853.12","40"
"22-Nov-2023","EQ","207.10","212.61","207.10","208.44","208.63","208.64","208.94","218.00","171.80","950","1,98,489.99","65"
"21-Nov-2023","EQ","211.39","211.39","208.00","208.70","208.00","208.44","208.91","218.00","171.80","2,174","4,54,160.59","66"
"20-Nov-2023","EQ","206.00","211.40","206.00","207.94","209.92","208.70","208.25","218.00","171.80","1,674","3,48,609.65","110"
"17-Nov-2023","EQ","211.00","211.00","205.20","207.96","205.50","207.94","208.69","218.00","171.80","3,379","7,05,155.61","128"
"16-Nov-2023","EQ","206.86","209.91","206.02","207.81","209.20","207.96","208.33","218.00","171.80","2,523","5,25,618.62","91"
"15-Nov-2023","EQ","209.11","210.99","206.66","209.04","208.94","207.81","207.77","218.00","171.80","2,799","5,81,555.62","123"
"13-Nov-2023","EQ","211.00","211.00","204.89","208.57","209.97","209.04","206.18","218.00","171.80","1,458","3,00,605.82","108"
"12-Nov-2023","EQ","208.45","211.98","205.00","205.40","208.85","208.57","208.01","218.00","171.16","2,099","4,36,602.57","119"
