"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Sep-2024","EQ","243.00","250.50","237.00","241.52","240.80","238.53","244.68","663.00","124.25","1,55,45,099","3,80,35,09,713.51","1,23,368"
"10-Sep-2024","EQ","236.01","246.00","236.01","234.06","241.05","241.52","242.12","663.00","124.25","2,35,62,784","5,70,50,09,538.71","1,82,776"
"09-Sep-2024","EQ","224.30","236.00","214.75","225.88","234.90","234.06","227.64","663.00","124.25","1,71,84,221","3,91,17,84,108.05","1,31,457"
"06-Sep-2024","EQ","223.50","230.00","220.16","222.47","224.90","225.88","225.16","663.00","124.25","1,55,77,292","3,50,74,03,017.33","1,18,744"
"05-Sep-2024","EQ","221.50","224.45","219.01","220.91","222.65","222.47","221.56","663.00","124.25","50,28,294","1,11,40,61,480.71","46,177"
"04-Sep-2024","EQ","219.90","222.52","217.01","222.92","220.50","220.91","220.16","663.00","124.25","66,49,327","1,46,39,23,935.38","53,195"
"03-Sep-2024","EQ","221.30","227.25","219.13","220.63","223.65","222.92","223.12","663.00","124.25","66,48,862","1,48,35,00,081.85","56,403"
"02-Sep-2024","EQ","222.00","223.71","215.01","221.11","220.90","220.63","218.95","663.00","124.25","55,25,483","1,20,98,27,115.56","55,330"
"30-Aug-2024","EQ","220.95","223.40","212.35","219.94","222.20","221.11","218.88","663.00","124.25","85,09,806","1,86,26,22,302.91","74,363"
"29-Aug-2024","EQ","224.81","225.60","217.70","226.31","220.89","219.94","221.33","663.00","124.25","59,28,970","1,31,22,49,095.78","58,254"
"28-Aug-2024","EQ","229.65","237.00","220.00","228.07","223.88","226.31","230.21","663.00","124.25","1,73,04,407","3,98,35,90,708.37","1,38,294"
"27-Aug-2024","EQ","228.10","231.25","224.55","225.91","227.80","228.07","228.68","663.00","124.25","1,08,85,837","2,48,94,21,149.48","83,065"
"26-Aug-2024","EQ","219.65","227.83","216.27","218.68","226.60","225.91","224.07","663.00","124.25","99,77,883","2,23,57,11,179.86","94,448"
"23-Aug-2024","EQ","224.90","224.95","217.44","223.29","219.79","218.68","219.68","663.00","124.25","52,22,675","1,14,72,98,523.30","43,155"
"22-Aug-2024","EQ","216.00","232.00","214.05","215.34","224.25","223.29","225.43","663.00","124.25","1,74,82,035","3,94,10,02,954.08","96,808"
"21-Aug-2024","EQ","219.90","220.20","214.11","219.36","214.95","215.34","215.96","663.00","124.25","50,99,340","1,10,12,29,029.01","36,453"
"20-Aug-2024","EQ","213.60","222.00","208.50","213.38","219.80","219.36","217.03","663.00","124.25","1,19,25,763","2,58,82,26,571.36","68,365"
"19-Aug-2024","EQ","215.70","221.40","212.10","212.74","213.20","213.38","215.18","663.00","124.25","95,40,491","2,05,29,23,311.66","54,877"
"16-Aug-2024","EQ","215.00","217.90","204.20","210.14","213.30","212.74","211.08","663.00","124.25","1,47,90,812","3,12,20,05,100.80","85,234"
"14-Aug-2024","EQ","224.00","224.78","207.33","215.78","211.28","210.14","212.90","663.00","124.25","2,85,56,114","6,07,96,75,425.33","1,96,975"
"13-Aug-2024","EQ","217.89","236.95","213.55","208.55","217.60","215.78","225.35","663.00","124.25","7,99,79,080","18,02,35,92,402.88","5,33,568"
"12-Aug-2024","EQ","186.98","209.07","178.52","174.23","209.07","208.55","197.05","663.00","124.25","9,23,51,312","18,19,76,66,533.00","4,40,315"
"09-Aug-2024","EQ","175.10","177.00","171.60","171.91","173.96","174.23","174.72","663.00","124.25","81,98,197","1,43,23,91,413.64","77,209"
